date,velmedia_GijonCampus,racha_GijonCampus,tmed_Gijon,prec_Gijon,sol_Gijon,presMin_Gijon,presMax_Gijon,dir_Gijon,velmedia_Gijon,racha_Gijon
2020-01-28,1.9,9.4,11.133333333333333,4.533333333333332,7.766666666666667,1008.6,1014.0666666666666,29.5,3.3,12.75
2023-08-11,2.2,7.8,22.933333333333337,1.5,11.25,1014.7666666666668,1016.3666666666668,28.0,2.05,7.5
2023-06-25,2.8,8.1,21.0,0.1666666666666666,7.05,1011.7,1017.6666666666666,64.0,2.95,9.2
2022-09-22,2.2,8.3,16.599999999999998,0.0,11.0,1011.3333333333334,1013.9,55.5,2.5,8.75
2022-04-30,1.7,7.5,14.25,0.0,7.55,1016.6333333333332,1020.3333333333334,2.0,2.4,7.5
2022-06-05,1.4,5.3,16.733333333333334,0.0,4.7,1012.7,1016.0666666666666,59.0,1.65,6.0
2022-02-11,3.1,10.3,11.5,4.233333333333333,4.2,1019.6,1024.1333333333334,8.0,4.35,10.85
2020-01-24,0.8,4.7,9.733333333333333,0.1,3.6,1011.1666666666666,1013.2333333333332,29.5,1.65,6.25
2023-07-21,2.2,7.8,19.83333333333333,0.0,12.2,1010.8333333333334,1013.8,13.0,2.35,7.8
2019-12-08,2.2,,12.3,5.35,0.0333333333333333,1011.7,1019.05,31.0,3.9,13.3
2021-03-10,1.4,5.8,10.733333333333334,0.0,2.6,1012.4666666666666,1015.7666666666668,30.0,1.5499999999999998,7.75
2020-01-02,1.1,3.3,7.466666666666666,0.0,3.533333333333333,1020.2666666666668,1023.1,17.0,1.95,6.800000000000001
2021-02-04,1.1,5.8,10.366666666666664,0.0,0.1666666666666666,1001.6666666666666,1004.7666666666668,13.0,1.8,6.25
2023-02-02,2.8,11.7,7.633333333333333,0.0,9.2,1024.7666666666669,1027.2333333333331,54.0,3.5,11.55
2021-04-01,1.1,6.4,18.166666666666668,0.0666666666666666,1.55,1001.9333333333334,1008.8,15.0,2.2,9.45
2022-09-03,1.7,6.7,18.8,0.0,12.1,1005.8666666666668,1009.3,10.5,2.25,6.7
2020-04-14,,,13.166666666666666,0.0,8.45,1003.2999999999998,1006.9666666666668,12.0,6.4,16.9
2019-09-24,3.6,,18.9,0.05,4.533333333333333,1003.05,1010.0,28.0,5.7,14.4
2021-06-17,1.7,11.1,17.066666666666666,59.833333333333336,0.0,1004.2333333333332,1007.3333333333334,50.0,2.1,10.95
2022-04-01,2.8,11.4,7.633333333333333,6.7,5.55,1011.4,1017.4,66.5,2.65,10.55
2021-08-08,1.9,6.7,17.1,0.0666666666666666,9.85,1010.7666666666668,1012.3666666666668,27.5,2.2,7.800000000000001
2020-08-31,1.7,7.5,16.333333333333332,0.0,8.5,1010.2,1015.0,13.0,2.95,8.2
2019-06-24,1.1,4.7,16.933333333333334,9.333333333333334,0.0333333333333333,1006.2666666666668,1009.7,15.0,1.65,5.4
2022-09-12,,,23.55,0.0,1.5,994.8,1001.15,26.0,2.5,8.3
2022-06-25,2.5,9.7,16.733333333333334,1.4,7.25,1006.8666666666668,1010.0666666666668,63.5,3.2,10.55
2022-10-12,1.7,7.8,16.9,0.0,5.050000000000001,1015.6333333333332,1018.1666666666666,50.5,2.25,7.25
2021-06-26,1.4,4.4,16.76666666666667,4.333333333333333,0.0,1008.1,1012.4,31.5,1.8,6.3500000000000005
2022-11-10,1.4,4.7,14.8,0.0,9.15,1015.7333333333332,1018.2333333333332,9.5,1.95,7.5
2019-12-15,0.6,7.5,13.133333333333333,22.23333333333333,0.0,997.5,1002.9,28.5,1.15,11.4
2023-02-04,1.9,8.9,7.166666666666667,0.0,9.2,1028.4666666666667,1033.6,8.5,2.9,8.9
2022-11-16,2.2,16.1,16.7,0.0,0.3,991.6666666666666,1000.5333333333332,28.5,4.7,17.5
2021-03-07,1.7,21.9,9.6,2.966666666666667,0.35,1013.3,1016.6666666666666,6.5,2.1,15.1
2022-07-27,2.2,8.3,20.366666666666664,0.0,5.7,1009.8666666666668,1014.3333333333334,19.0,2.35,8.05
2023-07-08,2.2,7.8,20.33333333333333,1.6333333333333335,1.8,1006.2666666666668,1014.4,67.5,1.65,6.8
2023-09-17,2.5,10.3,21.366666666666664,1.5333333333333334,7.75,999.3333333333334,1001.9333333333334,18.0,2.8,10.3
2022-01-27,1.7,6.7,9.233333333333333,0.0,0.45,1024.3666666666666,1028.8333333333333,9.5,2.4,7.800000000000001
2021-11-28,1.7,15.6,9.466666666666669,28.46666666666667,0.0,1009.3666666666668,1013.0,29.5,3.65,17.65
2022-04-14,1.7,7.8,14.0,0.0,11.85,1013.6666666666666,1017.9666666666666,50.5,2.65,7.8
2022-11-21,2.8,19.2,13.3,22.53333333333333,0.1,1000.3,1008.6666666666666,29.5,5.550000000000001,21.4
2021-06-14,2.5,7.5,20.766666666666666,0.0,12.033333333333331,1012.8,1015.5333333333332,12.5,2.5,7.65
2020-08-21,3.1,,20.4,0.0,10.1,1001.4,1012.95,23.0,2.95,9.2
2019-01-17,1.4,7.2,8.799999999999999,4.133333333333334,3.0,1013.0,1016.5333333333332,26.5,2.1,8.75
2023-05-25,2.5,13.6,15.666666666666666,0.0333333333333333,11.05,1013.5333333333334,1015.6666666666666,6.0,3.05,13.45
2021-04-11,1.7,8.6,8.833333333333334,0.3,1.95,1008.0666666666666,1021.4333333333334,20.0,2.5,9.45
2020-12-28,3.3,16.7,8.25,37.2,0.15,993.35,1000.15,25.0,3.3,16.7
2020-07-01,1.7,7.5,18.433333333333334,1.5333333333333332,0.9,1006.4333333333334,1012.2333333333332,65.5,2.65,8.35
2019-10-14,0.8,11.1,14.333333333333334,3.0666666666666664,0.3333333333333333,999.2666666666668,1008.6333333333332,62.5,2.75,12.75
2023-11-15,0.8,5.0,16.533333333333335,1.3666666666666665,5.949999999999999,1011.3333333333334,1019.4666666666668,12.0,1.25,6.65
2021-08-03,1.1,9.4,18.8,22.8,3.6,1008.0666666666666,1012.3666666666668,30.5,1.4,10.1
2023-06-28,1.9,6.9,18.46666666666667,0.0,11.45,1013.0,1014.6333333333332,51.0,2.35,6.5
2020-08-04,2.5,8.6,21.0,0.0,12.75,1009.1333333333332,1013.2000000000002,54.5,2.65,8.899999999999999
2022-11-04,2.2,8.6,12.833333333333334,0.0,5.75,1013.9,1018.8,25.5,3.2,12.35
2023-08-15,1.9,7.8,20.53333333333333,10.3,0.7,1010.2333333333332,1012.2,52.5,2.2,8.05
2023-09-25,1.9,,19.2,0.0,11.2,1010.45,1013.45,18.0,3.05,9.7
2020-04-30,,,17.233333333333334,2.0,1.15,1002.9666666666666,1005.5333333333332,99.0,6.7,18.1
2021-12-15,1.4,6.4,7.933333333333334,0.0,6.966666666666666,1019.1666666666666,1021.2999999999998,54.0,2.65,7.35
2023-04-22,1.9,6.4,14.199999999999998,11.666666666666666,7.55,1000.7,1004.8,11.5,2.75,8.350000000000001
2022-10-06,2.2,7.5,17.266666666666666,1.3333333333333333,0.0,1017.6666666666666,1023.1333333333332,4.0,3.45,8.9
2020-05-07,1.4,6.9,15.6,2.6,10.75,1006.6,1012.3,67.5,1.95,6.5
2019-08-28,1.7,5.0,20.6,0.7999999999999999,0.0,1010.5666666666666,1013.2666666666668,14.5,1.7999999999999998,6.95
2021-09-20,1.7,10.0,16.7,5.033333333333334,4.766666666666667,1018.5,1022.3666666666668,31.5,2.1,9.6
2019-09-12,2.5,9.7,17.3,0.0,10.9,1022.3666666666668,1024.2333333333331,7.0,3.75,11.1
2023-02-06,3.3,13.3,8.366666666666667,0.0,7.050000000000001,1021.1333333333332,1029.6666666666667,9.0,4.0,13.05
2020-08-16,2.8,9.7,19.4,1.7333333333333334,8.566666666666666,1007.0666666666666,1008.3666666666668,29.5,3.35,10.25
2022-11-24,0.8,12.2,12.866666666666667,9.766666666666667,1.3,1004.7000000000002,1011.9333333333334,22.0,2.6,12.75
2022-02-06,1.4,5.8,8.200000000000001,0.0,8.4,1024.5666666666666,1027.8666666666666,66.5,1.95,6.5
2022-03-10,1.9,8.9,10.2,1.8333333333333333,7.833333333333335,997.8,1012.2,15.5,2.5,8.9
2022-04-02,2.5,6.7,7.533333333333334,3.2,9.45,1016.1666666666666,1018.6666666666666,29.0,2.65,7.800000000000001
2020-04-22,,,14.233333333333334,0.0,2.55,1008.8,1013.4,99.0,3.1,7.8
2023-03-06,1.7,5.3,8.5,0.6666666666666666,2.1,999.9333333333334,1006.6,14.0,2.65,6.55
2021-10-02,0.8,16.4,20.0,24.933333333333334,0.45,990.8333333333334,1011.4333333333334,28.5,2.6,19.3
2021-01-13,1.1,4.2,7.366666666666667,0.0,8.299999999999999,1024.4,1026.5333333333333,67.5,1.95,6.550000000000001
2020-05-11,2.5,9.2,14.566666666666665,0.0333333333333333,7.35,999.7333333333332,1006.6,21.5,3.05,9.45
2023-03-17,0.8,7.8,13.866666666666664,0.2666666666666666,4.199999999999999,999.9333333333334,1004.3666666666668,26.0,1.95,11.1
2023-09-18,2.2,12.5,20.6,0.1,5.5,1001.8666666666668,1014.4666666666668,29.5,3.6,12.5
2019-09-06,2.2,,17.55,0.05,6.966666666666666,1017.65,1019.25,8.0,3.3000000000000003,11.7
2019-09-04,2.5,,18.25,5.4,8.833333333333334,1013.7,1019.35,21.0,2.1,9.2
2022-01-11,1.1,5.0,12.233333333333334,3.2999999999999994,0.6,1021.2666666666668,1026.1666666666667,7.0,1.95,6.65
2023-12-23,1.1,4.4,10.233333333333333,0.0,7.85,1021.5,1026.1666666666667,27.0,1.65,6.3500000000000005
2020-12-30,2.2,8.3,8.066666666666666,1.6666666666666667,1.5,1007.2333333333332,1011.3666666666668,24.0,3.45,11.8
2021-05-07,2.2,7.2,16.76666666666667,0.0,11.5,1009.4666666666668,1012.6333333333332,13.5,2.35,7.5
2023-01-08,1.9,17.8,11.966666666666669,11.366666666666667,0.0,1000.5,1010.7666666666668,27.5,4.0,21.55
2022-06-03,1.9,6.7,17.166666666666668,8.566666666666668,4.05,1007.2333333333332,1009.7666666666668,58.5,2.2,6.7
2022-10-15,1.1,4.4,17.633333333333333,0.0,0.35,1005.2,1010.0333333333334,27.0,1.25,6.65
2023-08-04,2.5,7.8,18.03333333333333,0.0666666666666666,9.3,1017.3666666666668,1020.6333333333332,12.5,2.65,7.8
2020-09-21,1.1,5.0,18.33333333333333,0.4666666666666666,1.1,1011.1,1013.0,30.0,1.4,5.85
2020-09-12,2.5,8.3,21.4,0.0,4.199999999999999,1011.4333333333334,1014.6,8.5,3.45,9.3
2023-10-07,0.8,4.2,20.833333333333336,0.0,10.35,1014.0333333333332,1016.5666666666668,28.0,2.05,7.25
2019-07-12,3.1,9.4,20.0,0.0,12.3,1010.6666666666666,1013.7666666666668,50.0,3.5,9.15
2019-03-06,5.0,17.2,13.566666666666668,10.966666666666669,1.6,987.6,1004.4,29.0,7.2,23.05
2022-12-19,3.3,12.2,19.35,4.3,1.55,1005.0333333333334,1008.9333333333334,56.5,3.45,11.25
2022-02-12,1.4,4.7,9.9,0.0,0.1,1013.4333333333334,1019.6333333333332,65.5,1.1,5.4
2023-12-13,3.1,11.4,11.666666666666666,6.85,1.1,1007.0,1020.1333333333332,25.5,5.3,15.7
2020-06-11,,,13.9,14.55,3.866666666666666,989.6,1004.95,26.0,8.1,23.3
2021-10-31,1.7,15.8,15.366666666666667,4.366666666666667,0.15,994.6,1004.6,27.0,4.05,19.700000000000003
2022-11-26,0.8,3.6,11.2,0.0,3.95,1016.0333333333334,1021.6333333333332,55.0,2.35,6.4
2023-06-14,2.2,6.4,18.33333333333333,0.0,13.05,1010.8333333333334,1014.7333333333332,50.5,2.5,6.25
2020-11-22,1.7,3.6,11.133333333333333,0.0,8.5,1017.75,1020.9,12.0,1.7999999999999998,5.15
2021-01-26,0.6,,11.833333333333334,0.4333333333333334,0.8666666666666666,1012.2666666666668,1016.3333333333334,22.0,1.25,9.2
2022-01-21,3.1,9.7,8.700000000000001,0.1999999999999999,5.65,1025.2666666666669,1028.1333333333334,7.5,4.45,11.25
2022-02-15,2.5,10.8,10.333333333333334,0.0,2.033333333333333,1017.5,1021.1333333333332,24.5,3.75,11.25
2021-08-13,2.5,8.6,20.866666666666664,0.1999999999999999,1.7,1014.8,1017.3,6.0,3.05,9.15
2022-02-19,1.4,6.1,9.0,0.2666666666666666,8.45,1020.1333333333332,1023.3,23.5,1.65,6.65
2023-12-10,0.6,3.6,16.933333333333334,0.0,2.35,1010.0666666666668,1015.4666666666666,26.5,2.25,9.3
2022-10-26,1.4,11.1,19.9,0.0,8.3,1004.0333333333332,1008.6666666666666,59.5,2.1,9.45
2021-02-27,3.9,11.4,10.6,0.0,0.5,1020.6333333333332,1025.6666666666667,54.5,4.15,12.35
2022-11-29,1.1,6.1,12.4,0.1999999999999999,1.05,1011.3666666666668,1018.2,25.5,1.65,7.2
2019-10-10,2.2,,15.9,0.0,9.866666666666667,1010.25,1015.4,99.0,2.75,7.2
2023-02-28,1.4,7.5,7.533333333333332,0.0666666666666666,1.25,1019.0,1021.6666666666666,6.5,1.65,8.35
2019-04-30,1.9,7.2,12.433333333333332,0.0,4.6000000000000005,1011.7333333333332,1014.2666666666668,67.0,1.7999999999999998,6.1
2023-07-17,2.2,9.2,18.46666666666667,0.0,0.55,1011.2333333333332,1014.9,7.5,3.3000000000000003,9.75
2020-05-19,2.2,8.9,16.166666666666668,0.0,13.4,1012.4,1017.6666666666666,99.0,2.9000000000000004,9.85
2022-01-12,2.8,10.0,8.6,0.0333333333333333,8.0,1025.6666666666667,1028.4333333333332,8.0,3.6,11.4
2021-09-13,1.7,6.7,20.266666666666666,2.766666666666667,1.0,1001.4,1004.5666666666666,13.5,2.4,8.75
2019-06-02,1.4,6.1,17.46666666666667,0.0,4.066666666666666,1009.2333333333332,1011.9,65.0,1.8,6.1
2019-09-21,1.4,8.6,21.566666666666663,5.233333333333333,2.6333333333333333,996.0333333333332,1003.2,29.0,2.35,11.5
2020-10-07,1.1,7.2,18.53333333333333,0.6666666666666666,1.2,1015.8333333333334,1019.4,29.5,1.95,9.3
2021-09-28,1.4,7.8,15.966666666666669,0.0,2.7,1015.4,1019.4666666666668,61.5,2.25,9.05
2023-06-21,1.4,7.8,18.0,2.233333333333333,3.55,1009.3,1012.1333333333332,10.5,2.1,8.05
2023-11-03,3.1,20.0,13.233333333333334,14.233333333333334,0.9,987.8333333333334,999.8,26.5,6.15,22.35
2019-03-24,1.9,7.5,11.433333333333332,0.0,9.5,1018.9333333333334,1022.0666666666666,4.5,2.5,7.65
2023-02-01,1.7,10.3,8.866666666666667,0.0,4.8,1025.2,1027.0666666666666,7.5,2.8,9.3
2022-04-10,1.9,8.3,15.333333333333334,0.0,11.35,993.7333333333332,1009.4,22.0,2.6,11.65
2021-11-10,1.4,7.5,10.733333333333334,0.0,8.766666666666667,1018.4,1020.3,53.5,2.5,7.35
2021-10-05,3.3,11.4,17.633333333333333,0.5000000000000001,3.0,1007.6666666666666,1019.1666666666666,26.5,5.0,14.45
2023-08-24,3.1,8.9,22.666666666666668,0.0666666666666666,7.3,1009.25,1015.5,63.5,4.75,10.7
2023-04-05,3.1,8.6,8.766666666666667,0.0,11.05,1013.5,1016.5,53.0,3.65,8.45
2020-12-02,1.1,4.4,10.566666666666666,0.0,2.6,1014.0,1017.5666666666668,19.0,1.65,5.800000000000001
2022-08-08,3.1,8.1,21.633333333333336,2.6666666666666665,6.800000000000001,1010.8,1013.4666666666668,99.0,3.2,8.5
2021-01-09,3.3,12.2,3.766666666666667,9.7,0.05,1005.9666666666666,1010.1,22.5,4.449999999999999,14.55
2022-04-23,3.3,12.8,10.266666666666666,8.766666666666667,0.0,987.3333333333334,1001.9,24.5,5.949999999999999,16.700000000000003
2019-02-21,1.9,6.4,11.733333333333334,0.0,9.566666666666666,1016.6333333333332,1021.0,53.5,3.3,7.65
2023-01-05,1.1,4.2,11.433333333333332,0.0,7.949999999999999,1019.5666666666666,1026.2,10.0,1.95,7.25
2021-07-02,0.3,3.1,17.866666666666664,1.9666666666666668,0.4,1009.2,1011.6333333333332,66.5,1.0,4.45
2020-12-09,1.9,8.9,11.033333333333331,3.0333333333333337,3.1666666666666665,1001.4666666666668,1013.0333333333332,24.0,3.6,15.55
2020-05-21,1.9,6.7,16.866666666666667,0.0,11.133333333333333,1011.6333333333332,1016.1333333333332,5.0,2.35,6.95
2020-01-19,4.2,14.2,9.866666666666667,0.5,5.1000000000000005,1017.0333333333332,1032.4,8.5,5.0,15.55
2021-06-18,1.7,7.8,15.633333333333333,8.799999999999999,0.0,1007.2333333333332,1010.2666666666668,21.0,1.5499999999999998,8.35
2020-08-02,2.5,6.4,19.566666666666663,0.1333333333333333,4.633333333333334,1014.2,1016.6333333333332,51.0,2.5,6.25
2019-03-22,1.7,4.7,10.866666666666667,0.0,10.833333333333334,1018.9333333333334,1021.1,27.5,1.7999999999999998,6.800000000000001
2019-06-25,1.7,5.8,17.7,2.766666666666667,0.1666666666666666,1009.5,1012.1,9.5,2.25,7.050000000000001
2022-07-03,1.9,7.8,17.533333333333335,10.466666666666669,0.0,1014.5666666666666,1017.3666666666668,8.0,2.9,9.05
2019-08-20,2.5,10.3,19.4,0.0,9.8,1015.7333333333332,1018.5,7.0,3.45,11.55
2019-01-24,2.5,10.3,11.7,9.933333333333334,0.0,1012.0,1020.25,31.5,3.45,12.65
2019-06-23,2.2,7.5,18.33333333333333,18.53333333333333,1.9,1002.8,1007.6666666666666,55.0,2.05,7.9
2019-03-11,2.5,9.2,10.666666666666666,0.5,7.5,1020.5666666666666,1029.1666666666667,9.0,3.05,9.45
2021-03-31,1.7,8.1,18.6,0.0,8.2,1004.4666666666668,1013.3333333333334,10.0,2.5,7.949999999999999
2021-11-24,4.7,12.2,10.533333333333331,15.066666666666668,0.0,1008.3333333333334,1011.9,3.0,4.0,12.35
2022-08-29,1.7,9.2,22.3,4.2,5.75,1003.5,1010.4333333333332,33.5,2.1,9.75
2019-12-27,1.7,6.1,7.933333333333333,0.0,7.6,1021.4666666666666,1024.6666666666667,15.5,2.95,7.899999999999999
2020-12-11,3.9,16.7,14.7,2.5333333333333337,0.6499999999999999,996.4333333333334,1003.7999999999998,26.5,7.65,20.15
2020-08-25,1.7,8.9,21.76666666666667,0.1333333333333333,10.866666666666667,1006.9666666666668,1013.3666666666668,67.0,2.4,8.35
2021-01-06,1.1,7.8,5.566666666666667,0.0333333333333333,5.6,1007.8666666666668,1010.2,65.5,1.65,7.5
2023-11-24,,,11.5,0.0,0.0,1011.65,1019.95,99.0,3.3,7.2
2023-12-01,3.6,11.1,9.4,17.7,1.05,992.4666666666668,1005.6666666666666,30.5,4.6,15.4
2022-05-15,2.5,8.3,18.0,2.433333333333333,4.75,1005.95,1012.55,10.0,2.5,8.3
2020-03-08,3.3,12.5,12.333333333333334,0.4666666666666666,3.9666666666666655,1015.2666666666668,1021.1,63.5,4.449999999999999,14.45
2019-03-20,3.1,10.6,10.733333333333334,0.0333333333333333,8.966666666666667,1024.5,1026.5666666666666,9.5,3.65,11.55
2023-01-24,1.1,7.8,6.9,2.566666666666667,0.0,1024.2,1025.8666666666666,51.5,2.1,6.949999999999999
2022-12-08,2.2,8.6,13.066666666666668,11.0,2.25,991.3666666666668,1001.5666666666666,9.0,3.2,9.7
2023-07-31,2.2,9.2,19.9,0.0333333333333333,12.8,1011.2000000000002,1015.1333333333332,30.5,2.75,9.05
2022-08-15,1.9,6.9,19.5,0.0666666666666666,9.25,1001.4333333333334,1006.1,6.5,1.9,8.600000000000001
2021-04-08,1.9,5.0,10.15,0.0,6.3,1010.1333333333332,1014.2333333333332,32.0,2.2,6.4
2021-04-12,3.6,13.1,8.466666666666667,0.0,10.866666666666664,1018.6333333333332,1021.4,53.5,5.0,13.75
2020-09-06,2.2,7.2,18.466666666666665,0.0,3.066666666666667,1016.7999999999998,1018.5333333333332,99.0,3.05,7.75
2020-11-04,1.7,11.1,10.45,4.0,4.266666666666667,1018.4333333333334,1024.3,9.0,3.0500000000000003,11.1
2023-02-27,2.8,11.1,7.133333333333333,0.0333333333333333,4.45,1013.4333333333334,1019.2666666666668,67.0,2.95,10.7
2019-05-15,2.2,10.0,14.6,0.0,12.5,1006.4666666666668,1009.7999999999998,53.5,3.2,10.7
2022-03-26,1.4,5.8,12.633333333333333,0.0,4.2,1010.4,1013.2,50.5,1.5499999999999998,5.4
2021-11-08,1.4,5.0,14.1,0.1333333333333333,2.966666666666667,1018.2,1021.0333333333332,9.5,2.25,6.95
2021-07-12,3.9,15.0,16.6,2.6666666666666665,4.9,1009.8666666666668,1017.7333333333332,25.0,6.55,16.55
2019-02-02,3.1,19.7,7.75,3.333333333333333,1.7,998.85,1023.45,30.0,3.1,19.7
2019-01-22,2.2,13.1,8.899999999999999,56.96666666666666,0.0,1005.2333333333336,1016.2999999999998,30.0,5.0,16.55
2022-05-25,3.1,7.8,14.6,0.0333333333333333,7.333333333333333,1014.7666666666668,1022.4666666666666,67.0,3.1,7.25
2022-04-11,2.8,11.9,15.266666666666667,1.7000000000000002,4.0,993.0333333333332,996.2666666666668,28.5,3.5,13.45
2021-10-06,1.9,6.7,16.133333333333333,0.0,9.666666666666666,1018.4,1020.7666666666668,6.0,2.75,7.5
2020-05-28,2.2,5.8,20.133333333333336,0.0,13.7,1011.0333333333332,1016.5,54.5,2.6500000000000004,6.8
2023-09-06,1.1,7.5,23.433333333333334,0.0,8.05,1007.9333333333332,1009.3,14.5,2.2,8.35
2022-08-02,2.2,8.6,22.46666666666667,1.5333333333333332,1.5499999999999998,1008.4,1012.7666666666668,5.0,2.75,8.75
2023-02-21,1.9,7.2,13.2,6.5,2.55,1011.3333333333334,1013.2666666666668,9.5,1.7999999999999998,6.95
2023-04-16,2.5,10.0,14.466666666666669,0.0,8.05,1014.2333333333332,1019.9666666666668,8.5,4.05,10.85
2021-02-15,1.4,6.9,15.8,0.0,2.0,1012.4333333333332,1017.7333333333332,58.5,2.1,6.800000000000001
2020-12-29,2.8,11.1,6.533333333333334,31.23333333333333,1.15,994.7,1007.4333333333334,23.5,5.3,14.85
2022-09-30,1.4,9.2,15.533333333333331,0.0,4.300000000000001,1008.8333333333334,1014.0333333333334,66.5,1.95,8.5
2021-06-12,3.1,10.8,18.766666666666666,0.0,6.05,1015.1666666666666,1016.8333333333334,51.0,4.05,10.25
2021-10-10,1.9,7.8,15.266666666666667,0.0,9.35,1017.6666666666666,1019.2999999999998,4.0,2.9,8.5
2019-11-18,1.1,5.3,9.833333333333334,3.9333333333333336,2.6,1007.8333333333334,1013.0,59.5,2.1,6.55
2019-11-14,3.3,12.5,8.666666666666666,16.0,1.5,990.5333333333334,999.8,23.0,4.699999999999999,17.65
2021-10-27,1.9,3.6,15.533333333333331,0.0,9.6,1009.9333333333334,1016.3333333333334,50.5,2.2,5.95
2022-03-02,1.7,11.7,11.766666666666666,19.866666666666667,0.8666666666666666,1012.0,1016.2,27.0,2.4,14.6
2020-09-01,2.2,7.5,18.366666666666667,0.0,9.233333333333333,1009.1666666666666,1012.4333333333334,5.5,2.6500000000000004,7.9
2020-11-13,1.4,6.1,15.3,0.0,8.4,1009.7333333333332,1012.1,12.5,2.1,7.5
2021-01-10,3.1,9.2,6.833333333333333,0.0,2.1,1009.8333333333334,1019.9,52.5,3.9,10.45
2022-05-30,1.1,5.6,17.5,0.0,0.3999999999999999,1002.3666666666668,1006.5,6.0,1.8,6.699999999999999
2022-10-10,1.7,4.4,17.366666666666664,8.033333333333333,1.2,1007.2333333333332,1014.5666666666666,11.0,1.95,6.65
2020-04-03,,,10.366666666666667,0.0,11.7,1008.7666666666668,1013.8,99.0,5.6,10.8
2023-11-22,1.9,8.6,12.333333333333334,1.3,1.4,1022.6666666666666,1025.8666666666668,5.0,2.35,8.75
2021-03-01,1.9,6.7,12.466666666666669,1.5,4.233333333333333,1009.5666666666666,1012.5333333333334,56.5,1.9,8.2
2019-11-08,3.6,15.0,10.066666666666666,16.8,1.3666666666666665,1003.5666666666666,1014.7666666666668,28.5,5.4,18.35
2020-04-27,,,14.8,1.9,3.8,1003.1,1005.9333333333332,30.0,3.3,15.0
2022-04-20,2.2,9.7,10.666666666666666,0.1666666666666666,5.833333333333333,1009.2666666666664,1011.4,29.0,2.2,9.3
2020-10-29,1.4,6.1,13.766666666666666,0.0,9.5,1017.6666666666666,1019.5666666666666,50.5,2.25,6.949999999999999
2021-03-18,2.8,10.3,9.966666666666669,1.5,5.599999999999999,1019.9,1023.9333333333334,5.0,3.5,10.55
2019-07-03,1.7,7.2,20.03333333333333,8.666666666666666,2.2333333333333334,1007.9,1011.1333333333332,50.5,2.25,7.75
2022-06-28,1.9,6.1,16.2,0.3333333333333333,14.0,1012.4,1016.6666666666666,29.0,1.9,6.949999999999999
2021-05-28,1.9,6.1,16.333333333333332,4.1000000000000005,4.7,1010.4333333333334,1014.6,15.5,2.2,6.4
2020-01-22,0.6,4.2,7.466666666666666,11.633333333333333,0.0,1013.5333333333332,1021.9,8.0,1.7,6.25
2019-02-17,1.4,5.6,11.833333333333334,1.3,6.066666666666666,1010.7333333333332,1013.1,27.5,1.8,8.2
2019-05-28,2.8,8.1,13.833333333333334,0.0,8.466666666666667,1014.6,1019.6666666666666,99.0,2.95,7.65
2021-03-08,0.6,7.8,9.066666666666666,1.5,1.2,1013.2,1017.8666666666668,50.5,1.7,7.8
2021-03-22,3.1,10.8,10.366666666666667,0.0,9.766666666666667,1016.0333333333332,1020.3666666666668,52.5,3.9,11.1
2022-10-18,1.9,10.6,21.666666666666668,0.0,4.35,1007.1666666666666,1012.4333333333334,17.5,2.35,9.75
2021-09-09,1.9,8.3,20.6,7.566666666666666,3.0,1007.0666666666666,1010.2,50.5,2.35,8.3
2023-06-15,2.5,9.2,18.666666666666668,0.0,13.1,1012.8333333333334,1014.9,12.0,3.45,9.05
2023-08-21,2.2,8.3,23.2,0.0,11.9,1018.55,1021.3,6.5,2.2,7.75
2023-01-06,1.4,4.2,11.066666666666668,0.5,7.550000000000001,1010.4333333333334,1019.7,15.0,2.25,7.25
2023-10-09,1.9,5.8,21.433333333333334,0.0,10.35,1015.7,1018.0333333333334,10.0,2.2,8.05
2023-04-23,1.9,8.3,15.233333333333334,4.5,0.3,1002.9,1011.5666666666666,24.5,3.05,10.4
2021-12-23,1.1,7.2,12.533333333333331,0.1666666666666666,0.05,1003.2,1007.0666666666666,29.5,1.5,9.45
2023-10-22,1.1,,15.6,0.2,5.3,994.1,1000.25,21.0,2.2,9.7
2023-01-28,1.7,10.8,7.466666666666666,5.966666666666666,0.4,1020.1666666666666,1024.1333333333332,52.0,2.5,10.55
2021-01-28,0.8,4.4,13.6,0.1333333333333333,6.233333333333334,1010.0666666666666,1015.3666666666668,31.0,1.5,7.35
2019-10-17,1.1,6.9,16.733333333333334,0.5666666666666667,6.0,1004.9666666666666,1008.4666666666666,29.5,2.1,9.85
2019-10-15,1.4,6.1,16.566666666666666,5.366666666666667,4.633333333333333,1006.1666666666666,1010.3666666666668,60.5,3.35,9.7
2019-05-07,1.9,5.8,14.966666666666669,2.533333333333333,1.4666666666666668,998.7666666666668,1010.9,12.0,2.6,7.050000000000001
2019-07-11,2.5,6.4,18.7,0.0,10.433333333333334,1009.6333333333332,1011.8333333333334,61.0,1.95,6.25
2021-11-20,1.1,3.6,11.466666666666669,0.0,8.55,1012.6666666666666,1015.9666666666666,27.5,1.8,5.95
2023-02-16,1.4,6.4,10.9,0.0,7.65,1022.5666666666668,1025.5,10.5,1.65,8.05
2021-11-02,3.6,14.7,13.733333333333334,17.933333333333334,2.15,998.8666666666668,1005.3,28.5,5.7,18.45
2022-10-27,1.9,9.4,22.0,0.1666666666666666,3.45,1004.1,1007.3333333333334,56.5,1.9,8.05
